date ,Organisme ,service ,moins de 1 an ,plus de 75 ans ,entre 1 et 75 ans ,TOTAL passages ,hospitalisés ,UHCD ,Transferts 
31/07/2013,CH de Mulhouse ( Hasenrain),PEDIATRIE NEONATOLOGIE,6,0,23,29,4,0,0
31/07/2013,CH de Mulhouse (Emile Muller-Moenschberg,URGENCES,3,26,108,137,10,12,5
31/07/2013,CH de Saverne,PEDIATRIE,8,0,8,16,2,3,0
31/07/2013,CH de Saverne,S.A.U. (ADULTES),0,8,41,49,10,5,0
31/07/2013,CH de Sélestat,Acceuil des urgences,0,11,63,74,11,5,1
31/07/2013,CH de Wissembourg,Urgences ,0,6,32,38,7,1,1
31/07/2013,CHU de Strasbourg(Hautepierre),Urgences Adulte HTP,0,28,64,92,43,14,1
31/07/2013,Clinique des 3 Frontières,UPATOU (Structure des urgences),0,8,36,44,7,0,0
31/07/2013,Clinique des Diaconesses,SOS Main,0,2,51,53,16,0,1
31/07/2013,Clinique Ste Odile (Strasbourg,UPATOU,0,1,76,77,1,0,0
31/07/2013,CMCO,GYNECO-OBSTETRIQUE,0,0,0,0,0,0,0
30/07/2013,CH Altkirch,Upatou,0,3,25,28,4,1,0
30/07/2013,CH de Colmar (CMC Le Parc),SAU Le Parc,8,0,36,44,7,0,0
30/07/2013,CH de Colmar (Louis Pasteur),SAU Pasteur,1,26,88,115,26,8,0
30/07/2013,CH de Guebwiller,UHTCD,1,5,41,47,1,5,1
30/07/2013,CH de Mulhouse ( Hasenrain),PEDIATRIE NEONATOLOGIE,7,0,16,23,2,0,0
30/07/2013,CH de Mulhouse (Emile Muller-Moenschberg,URGENCES,1,20,128,149,9,14,2
30/07/2013,CH de Saverne,S.A.U. (ADULTES),0,10,47,57,9,2,0
30/07/2013,CH de Saverne,PEDIATRIE,4,0,12,16,4,1,0
30/07/2013,CH de Sélestat,Acceuil des urgences,2,11,62,75,10,2,1
30/07/2013,CH de Thann,Urgences,2,3,28,33,0,3,0
30/07/2013,CH de Wissembourg,Urgences ,0,6,20,26,5,1,0
30/07/2013,CHU de Strasbourg(Hautepierre),Urgences Adulte HTP,0,15,88,103,23,16,2
30/07/2013,Clinique des 3 Frontières,UPATOU (Structure des urgences),1,7,42,50,5,0,1
30/07/2013,Clinique des Diaconesses,SOS Main,2,1,36,39,11,0,0
30/07/2013,Clinique Ste Odile (Strasbourg,UPATOU,0,5,59,64,0,2,0
30/07/2013,CMCO,GYNECO-OBSTETRIQUE,0,0,0,0,0,0,0
29/07/2013,CH Altkirch,Upatou,1,11,36,48,9,0,0
29/07/2013,CH de Colmar (CMC Le Parc),SAU Le Parc,5,0,53,58,7,0,0
29/07/2013,CH de Colmar (Louis Pasteur),SAU Pasteur,0,25,125,150,21,11,1
29/07/2013,CH de Guebwiller,UHTCD,0,3,48,51,1,1,1
29/07/2013,CH de Mulhouse ( Hasenrain),PEDIATRIE NEONATOLOGIE,11,0,19,30,2,1,0
29/07/2013,CH de Mulhouse (Emile Muller-Moenschberg,URGENCES,1,25,87,113,19,8,7
29/07/2013,CH de Saverne,S.A.U. (ADULTES),0,9,46,55,7,4,2
29/07/2013,CH de Saverne,PEDIATRIE,6,0,17,23,2,0,0
29/07/2013,CH de Sélestat,Acceuil des urgences,1,15,67,83,24,7,2
29/07/2013,CH de Thann,Urgences,0,7,48,55,3,1,2
29/07/2013,CH de Wissembourg,Urgences ,1,7,38,46,10,1,3
29/07/2013,CHU de Strasbourg(Hautepierre),Urgences Adulte HTP,0,11,82,93,15,7,1
29/07/2013,Clinique des 3 Frontières,UPATOU (Structure des urgences),0,1,45,46,9,0,1
29/07/2013,Clinique Ste Odile (Strasbourg,UPATOU,0,3,78,81,2,7,2
29/07/2013,CMCO,GYNECO-OBSTETRIQUE,0,0,0,0,0,0,0
28/07/2013,CH Altkirch,Upatou,0,5,33,38,5,1,3
28/07/2013,CH de Colmar (CMC Le Parc),SAU Le Parc,10,0,55,65,7,0,0
28/07/2013,CH de Colmar (Louis Pasteur),SAU Pasteur,0,25,129,154,22,11,0
28/07/2013,CH de Guebwiller,UHTCD,0,6,43,49,2,1,2
28/07/2013,CH de Mulhouse ( Hasenrain),PEDIATRIE NEONATOLOGIE,10,0,29,39,4,0,0
28/07/2013,CH de Mulhouse (Emile Muller-Moenschberg,URGENCES,2,13,120,135,9,8,4
28/07/2013,CH de Saverne,S.A.U. (ADULTES),0,5,51,56,7,7,0
28/07/2013,CH de Saverne,PEDIATRIE,2,0,14,16,1,0,0
28/07/2013,CH de Sélestat,Acceuil des urgences,1,9,102,112,16,5,1
28/07/2013,CH de Wissembourg,Urgences ,1,9,41,51,7,1,1
28/07/2013,Clinique des 3 Frontières,UPATOU (Structure des urgences),0,5,51,56,5,0,0
28/07/2013,Clinique Ste Odile (Strasbourg,UPATOU,1,3,79,83,2,3,0
28/07/2013,CMCO,GYNECO-OBSTETRIQUE,0,0,0,0,0,0,0
27/07/2013,CH Altkirch,Upatou,1,5,39,45,4,1,0
27/07/2013,CH de Colmar (CMC Le Parc),SAU Le Parc,11,0,29,40,0,5,0
27/07/2013,CH de Colmar (Louis Pasteur),SAU Pasteur,1,16,108,125,22,4,0
27/07/2013,CH de Guebwiller,UHTCD,1,4,55,60,2,1,1
27/07/2013,CH de Mulhouse ( Hasenrain),PEDIATRIE NEONATOLOGIE,9,0,24,33,4,0,0
27/07/2013,CH de Mulhouse (Emile Muller-Moenschberg,URGENCES,2,25,107,134,4,11,3
27/07/2013,CH de Saverne,PEDIATRIE,3,0,14,17,3,1,0
27/07/2013,CH de Saverne,S.A.U. (ADULTES),0,6,43,49,5,2,0
27/07/2013,CH de Sélestat,Acceuil des urgences,1,18,76,95,18,5,2
27/07/2013,CH de Thann,Urgences,0,13,35,48,3,2,1
27/07/2013,CH de Wissembourg,Urgences ,1,3,33,37,7,3,1
27/07/2013,CHU de Strasbourg(Hautepierre),Urgences Adulte HTP,0,19,61,80,6,15,0
27/07/2013,Clinique des 3 Frontières,UPATOU (Structure des urgences),1,2,40,43,4,0,1
27/07/2013,Clinique Ste Odile (Strasbourg,UPATOU,1,6,65,72,0,4,2
27/07/2013,CMCO,GYNECO-OBSTETRIQUE,0,0,0,0,0,0,0
26/07/2013,CH Altkirch,Upatou,0,9,28,37,5,1,1
26/07/2013,CH de Colmar (CMC Le Parc),SAU Le Parc,5,0,47,52,1,0,1
26/07/2013,CH de Colmar (Louis Pasteur),SAU Pasteur,0,19,109,128,26,8,4
26/07/2013,CH de Guebwiller,UHTCD,0,5,31,36,3,1,1
26/07/2013,CH de Mulhouse ( Hasenrain),PEDIATRIE NEONATOLOGIE,11,0,25,36,6,0,0
26/07/2013,CH de Mulhouse (Emile Muller-Moenschberg,URGENCES,2,35,96,133,13,0,0
26/07/2013,CH de Saverne,PEDIATRIE,2,0,24,26,2,0,0
26/07/2013,CH de Saverne,S.A.U. (ADULTES),0,14,34,48,10,5,3
26/07/2013,CH de Sélestat,Acceuil des urgences,1,7,72,80,14,2,3
26/07/2013,CH de Thann,Urgences,0,6,40,46,2,1,1
26/07/2013,CH de Wissembourg,Urgences ,0,10,30,40,8,0,0
26/07/2013,Clinique des 3 Frontières,UPATOU (Structure des urgences),0,5,41,46,4,0,0
26/07/2013,Clinique Ste Odile (Strasbourg,UPATOU,0,1,78,79,1,6,3
26/07/2013,CMCO,GYNECO-OBSTETRIQUE,0,0,0,0,0,0,0
25/07/2013,CH Altkirch,Upatou,0,3,30,33,3,2,0
25/07/2013,CH de Colmar (CMC Le Parc),SAU Le Parc,6,0,32,38,7,0,0
25/07/2013,CH de Colmar (Louis Pasteur),SAU Pasteur,0,20,114,134,20,13,2
25/07/2013,CH de Guebwiller,UHTCD,0,5,40,45,2,2,1
25/07/2013,CH de Mulhouse ( Hasenrain),PEDIATRIE NEONATOLOGIE,4,0,31,35,2,0,0
25/07/2013,CH de Mulhouse (Emile Muller-Moenschberg,URGENCES,1,15,127,143,13,0,5
25/07/2013,CH de Saverne,S.A.U. (ADULTES),0,12,46,58,10,4,1
25/07/2013,CH de Saverne,PEDIATRIE,2,0,11,13,2,0,0
25/07/2013,CH de Sélestat,Acceuil des urgences,1,6,68,75,16,6,1
25/07/2013,CH de Thann,Urgences,2,3,40,45,6,1,1
25/07/2013,CH de Wissembourg,Urgences ,1,9,30,40,6,0,0
25/07/2013,CHU de Strasbourg(Hautepierre),Urgences Adulte HTP,0,7,69,76,30,11,1
25/07/2013,Clinique des 3 Frontières,UPATOU (Structure des urgences),0,3,34,37,4,0,0
25/07/2013,Clinique Ste Odile (Strasbourg,UPATOU,0,4,55,59,0,4,2
25/07/2013,CMCO,GYNECO-OBSTETRIQUE,0,0,0,0,0,0,0
24/07/2013,CH Altkirch,Upatou,0,6,36,42,8,2,0
24/07/2013,CH de Colmar (CMC Le Parc),SAU Le Parc,7,0,35,42,6,0,0
24/07/2013,CH de Colmar (Louis Pasteur),SAU Pasteur,0,24,117,141,19,9,0
24/07/2013,CH de Guebwiller,UHTCD,0,6,39,45,3,1,0
24/07/2013,CH de Mulhouse ( Hasenrain),PEDIATRIE NEONATOLOGIE,9,0,34,43,3,1,0
24/07/2013,CH de Mulhouse (Emile Muller-Moenschberg,URGENCES,3,9,146,158,7,11,8
24/07/2013,CH de Saverne,S.A.U. (ADULTES),0,7,41,48,6,3,0
24/07/2013,CH de Saverne,PEDIATRIE,5,0,10,15,1,0,0
24/07/2013,CH de Thann,Urgences,0,7,51,58,2,1,0
24/07/2013,CH de Wissembourg,Urgences ,0,8,28,36,5,0,1
24/07/2013,CHU de Strasbourg(Hautepierre),Urgences Adulte HTP,0,13,73,86,17,10,7
24/07/2013,Clinique des 3 Frontières,UPATOU (Structure des urgences),0,10,45,55,11,0,1
24/07/2013,Clinique Ste Odile (Strasbourg,UPATOU,0,6,67,73,1,6,1
24/07/2013,CMCO,GYNECO-OBSTETRIQUE,0,0,0,0,0,0,0
23/07/2013,CH Altkirch,Upatou,0,6,37,43,9,2,1
23/07/2013,CH de Colmar (CMC Le Parc),SAU Le Parc,6,0,33,39,6,0,0
23/07/2013,CH de Colmar (Louis Pasteur),SAU Pasteur,0,24,100,124,18,11,1
23/07/2013,CH de Guebwiller,UHTCD,0,5,46,51,2,0,1
23/07/2013,CH de Mulhouse ( Hasenrain),PEDIATRIE NEONATOLOGIE,10,0,28,38,1,1,0
23/07/2013,CH de Mulhouse (Emile Muller-Moenschberg,URGENCES,1,24,97,122,13,9,0
23/07/2013,CH de Saverne,PEDIATRIE,1,0,8,9,2,0,0
23/07/2013,CH de Saverne,S.A.U. (ADULTES),0,8,29,37,5,4,0
23/07/2013,CH de Sélestat,Acceuil des urgences,2,8,73,83,13,2,2
23/07/2013,CH de Thann,Urgences,2,9,29,40,2,1,0
23/07/2013,CH de Wissembourg,Urgences ,0,4,27,31,5,0,3
23/07/2013,CHU de Strasbourg(Hautepierre),Urgences Adulte HTP,0,23,74,97,32,12,3
23/07/2013,Clinique des 3 Frontières,UPATOU (Structure des urgences),1,6,46,53,4,0,0
23/07/2013,Clinique Ste Odile (Strasbourg,UPATOU,0,0,63,63,1,8,2
23/07/2013,CMCO,GYNECO-OBSTETRIQUE,0,0,0,0,0,0,0
22/07/2013,CH Altkirch,Upatou,0,9,40,49,6,2,0
22/07/2013,CH de Colmar (CMC Le Parc),SAU Le Parc,3,0,33,36,6,0,0
22/07/2013,CH de Colmar (Louis Pasteur),SAU Pasteur,0,22,123,145,18,8,0
22/07/2013,CH de Guebwiller,UHTCD,0,6,55,61,2,1,1
22/07/2013,CH de Mulhouse ( Hasenrain),PEDIATRIE NEONATOLOGIE,9,0,20,29,2,2,0
22/07/2013,CH de Mulhouse (Emile Muller-Moenschberg,URGENCES,1,24,111,136,11,9,5
22/07/2013,CH de Saverne,PEDIATRIE,3,0,11,14,1,0,0
22/07/2013,CH de Saverne,S.A.U. (ADULTES),0,9,47,56,9,5,0
22/07/2013,CH de Sélestat,Acceuil des urgences,1,8,87,96,15,2,4
22/07/2013,CH de Thann,Urgences,1,4,46,51,5,1,1
22/07/2013,CH de Wissembourg,Urgences ,1,4,38,43,5,0,1
22/07/2013,CHU de Strasbourg(Hautepierre),Urgences Adulte HTP,0,16,74,90,12,11,0
22/07/2013,Clinique des 3 Frontières,UPATOU (Structure des urgences),0,5,38,43,4,0,2
22/07/2013,Clinique Ste Odile (Strasbourg,UPATOU,0,3,77,80,3,9,1
22/07/2013,CMCO,GYNECO-OBSTETRIQUE,0,0,0,0,0,0,0
21/07/2013,CH Altkirch,Upatou,0,8,41,49,5,2,1
21/07/2013,CH de Colmar (CMC Le Parc),SAU Le Parc,3,0,40,43,3,0,0
21/07/2013,CH de Colmar (Louis Pasteur),SAU Pasteur,0,28,111,139,24,12,0
21/07/2013,CH de Guebwiller,UHTCD,0,9,54,63,1,6,1
21/07/2013,CH de Mulhouse ( Hasenrain),PEDIATRIE NEONATOLOGIE,10,0,33,43,1,2,0
21/07/2013,CH de Mulhouse (Emile Muller-Moenschberg,URGENCES,2,22,102,126,17,12,5
21/07/2013,CH de Saverne,PEDIATRIE,3,0,13,16,1,1,0
21/07/2013,CH de Saverne,S.A.U. (ADULTES),0,5,50,55,8,2,0
21/07/2013,CH de Sélestat,Acceuil des urgences,4,7,104,115,14,9,2
21/07/2013,CH de Thann,Urgences,0,8,47,55,2,1,2
21/07/2013,Clinique des 3 Frontières,UPATOU (Structure des urgences),0,6,44,50,9,0,0
21/07/2013,Clinique Ste Odile (Strasbourg,UPATOU,0,3,77,80,2,6,1
21/07/2013,CMCO,GYNECO-OBSTETRIQUE,0,0,0,0,0,0,0
20/07/2013,CCOM,CCOM Chirurgie,0,1,21,22,2,0,0
20/07/2013,CH Altkirch,Upatou,1,3,33,37,7,2,1
20/07/2013,CH de Colmar (CMC Le Parc),SAU Le Parc,8,0,43,51,4,0,0
20/07/2013,CH de Colmar (Louis Pasteur),SAU Pasteur,0,28,122,150,26,12,2
20/07/2013,CH de Guebwiller,UHTCD,0,2,51,53,1,3,1
20/07/2013,CH de Mulhouse ( Hasenrain),PEDIATRIE NEONATOLOGIE,11,0,33,44,5,3,0
20/07/2013,CH de Mulhouse (Emile Muller-Moenschberg,URGENCES,2,25,123,150,16,9,2
20/07/2013,CH de Saverne,PEDIATRIE,3,0,15,18,0,0,0
20/07/2013,CH de Saverne,S.A.U. (ADULTES),0,11,51,62,9,3,0
20/07/2013,CH de Sélestat,Acceuil des urgences,1,10,90,101,18,3,4
20/07/2013,CH de Thann,Urgences,0,6,59,65,4,2,2
20/07/2013,CH de Wissembourg,Urgences ,0,3,32,35,3,1,2
20/07/2013,CHU de Strasbourg (Hôp. Civil),Urgences Médico-Chirurgicales NHC,0,14,85,99,37,4,0
20/07/2013,CHU de Strasbourg(Hautepierre),Urgences chirurgicales pédiatriques,7,0,40,47,2,2,0
20/07/2013,CHU de Strasbourg(Hautepierre),Gynéco-Obstétrique (HTP),0,0,28,28,10,0,0
20/07/2013,CHU de Strasbourg(Hautepierre),Urgences Adulte HTP,0,22,80,102,36,0,0
20/07/2013,CHU de Strasbourg(Hautepierre),Urgences chirurgicales pédiatriques,2,0,26,28,3,3,0
20/07/2013,Clinique des 3 Frontières,UPATOU (Structure des urgences),1,4,44,49,7,0,0
20/07/2013,Clinique Ste Odile (Strasbourg,UPATOU,0,7,80,87,1,1,5
20/07/2013,CMCO,GYNECO-OBSTETRIQUE,0,0,0,0,0,0,0
20/07/2013,SIHCUS/CMCO,GYNECOLOGIE ET OBSTETRIQUE - CMCO,0,0,0,0,0,0,0
19/07/2013,CCOM,CCOM Chirurgie,0,3,26,29,3,0,0
19/07/2013,CH Altkirch,Upatou,1,9,22,32,7,1,2
19/07/2013,CH de Colmar (CMC Le Parc),SAU Le Parc,6,0,49,55,8,0,0
19/07/2013,CH de Colmar (Louis Pasteur),SAU Pasteur,0,23,97,120,27,6,1
19/07/2013,CH de Guebwiller,UHTCD,0,3,34,37,2,3,0
19/07/2013,CH de Mulhouse ( Hasenrain),PEDIATRIE NEONATOLOGIE,9,0,15,24,4,3,0
19/07/2013,CH de Mulhouse (Emile Muller-Moenschberg,URGENCES,2,25,103,130,20,13,4
19/07/2013,CH de Saverne,S.A.U. (ADULTES),0,12,43,55,4,3,1
19/07/2013,CH de Saverne,PEDIATRIE,3,0,21,24,4,0,0
19/07/2013,CH de Sélestat,Acceuil des urgences,0,8,72,80,11,6,2
19/07/2013,CH de Thann,Urgences,0,6,44,50,2,2,0
19/07/2013,CH de Wissembourg,Urgences ,0,4,20,24,3,0,0
19/07/2013,CHU de Strasbourg (Hôp. Civil),Urgences Médico-Chirurgicales NHC,0,19,71,90,39,6,2
19/07/2013,CHU de Strasbourg(Hautepierre),Urgences Adulte HTP,0,20,86,106,46,0,0
19/07/2013,CHU de Strasbourg(Hautepierre),Urgences chirurgicales pédiatriques,4,0,53,57,4,4,0
19/07/2013,CHU de Strasbourg(Hautepierre),Urgences chirurgicales pédiatriques,7,0,30,37,8,8,0
19/07/2013,CHU de Strasbourg(Hautepierre),Gynéco-Obstétrique (HTP),0,0,26,26,8,0,0
19/07/2013,Clinique des 3 Frontières,UPATOU (Structure des urgences),1,8,38,47,5,0,2
19/07/2013,Clinique Ste Odile (Strasbourg,UPATOU,0,1,58,59,0,4,0
19/07/2013,CMCO,GYNECO-OBSTETRIQUE,0,0,0,0,0,0,0
19/07/2013,SIHCUS/CMCO,GYNECOLOGIE ET OBSTETRIQUE - CMCO,0,0,0,0,0,0,0
18/07/2013,CCOM,CCOM Chirurgie,0,1,28,29,2,0,0
18/07/2013,CH Altkirch,Upatou,0,3,29,32,5,1,1
18/07/2013,CH de Colmar (CMC Le Parc),SAU Le Parc,5,0,30,35,5,0,0
18/07/2013,CH de Colmar (Louis Pasteur),SAU Pasteur,0,16,100,116,13,10,0
18/07/2013,CH de Guebwiller,UHTCD,0,3,37,40,1,2,2
18/07/2013,CH de Mulhouse ( Hasenrain),PEDIATRIE NEONATOLOGIE,7,0,23,30,7,2,0
18/07/2013,CH de Mulhouse (Emile Muller-Moenschberg,URGENCES,1,16,107,124,16,11,2
18/07/2013,CH de Saverne,S.A.U. (ADULTES),0,12,49,61,12,5,3
18/07/2013,CH de Saverne,PEDIATRIE,2,0,11,13,1,0,0
18/07/2013,CH de Sélestat,Acceuil des urgences,4,12,70,86,16,10,2
18/07/2013,CH de Thann,Urgences,0,3,43,46,1,3,1
18/07/2013,CH de Wissembourg,Urgences ,0,11,51,62,12,1,0
18/07/2013,CHU de Strasbourg (Hôp. Civil),Urgences Médico-Chirurgicales NHC,0,18,60,78,42,6,2
18/07/2013,CHU de Strasbourg(Hautepierre),Urgences chirurgicales pédiatriques,15,0,29,44,5,5,0
18/07/2013,CHU de Strasbourg(Hautepierre),Gynéco-Obstétrique (HTP),0,0,32,32,13,0,0
18/07/2013,CHU de Strasbourg(Hautepierre),Urgences chirurgicales pédiatriques,4,0,39,43,5,4,0
18/07/2013,CHU de Strasbourg(Hautepierre),Urgences Adulte HTP,0,21,69,90,33,0,1
18/07/2013,Clinique des 3 Frontières,UPATOU (Structure des urgences),2,3,43,48,3,0,0
18/07/2013,Clinique Ste Odile (Strasbourg,UPATOU,1,2,70,73,1,11,5
18/07/2013,CMCO,GYNECO-OBSTETRIQUE,0,0,0,0,0,0,0
18/07/2013,SIHCUS/CMCO,GYNECOLOGIE ET OBSTETRIQUE - CMCO,0,0,0,0,0,0,0
17/07/2013,CCOM,CCOM Chirurgie,0,0,18,18,1,0,0
17/07/2013,CH Altkirch,Upatou,0,4,26,30,4,3,0
17/07/2013,CH de Colmar (CMC Le Parc),SAU Le Parc,5,0,32,37,2,0,0
17/07/2013,CH de Colmar (Louis Pasteur),SAU Pasteur,0,18,101,119,20,14,0
17/07/2013,CH de Guebwiller,UHTCD,1,3,52,56,1,5,0
17/07/2013,CH de Mulhouse ( Hasenrain),PEDIATRIE NEONATOLOGIE,12,0,16,28,4,1,1
17/07/2013,CH de Mulhouse (Emile Muller-Moenschberg,URGENCES,1,23,88,112,11,13,4
17/07/2013,CH de Saverne,PEDIATRIE,4,0,12,16,2,0,0
17/07/2013,CH de Saverne,S.A.U. (ADULTES),0,11,46,57,8,5,1
17/07/2013,CH de Thann,Urgences,2,6,36,44,0,0,1
17/07/2013,CH de Wissembourg,Urgences ,0,14,46,60,15,1,3
17/07/2013,CHU de Strasbourg (Hôp. Civil),Urgences Médico-Chirurgicales NHC,0,15,60,75,40,4,3
17/07/2013,CHU de Strasbourg(Hautepierre),Urgences chirurgicales pédiatriques,0,0,35,35,5,5,0
17/07/2013,CHU de Strasbourg(Hautepierre),Urgences Adulte HTP,0,19,77,96,32,0,1
17/07/2013,CHU de Strasbourg(Hautepierre),Urgences chirurgicales pédiatriques,12,0,22,34,5,5,0
17/07/2013,CHU de Strasbourg(Hautepierre),Gynéco-Obstétrique (HTP),1,0,26,27,12,0,0
17/07/2013,Clinique des 3 Frontières,UPATOU (Structure des urgences),0,4,47,51,3,0,1
17/07/2013,Clinique des Diaconesses,SOS Main,0,2,33,35,12,0,0
17/07/2013,Clinique Ste Odile (Strasbourg,UPATOU,0,2,50,52,2,3,1
17/07/2013,CMCO,GYNECO-OBSTETRIQUE,0,0,0,0,0,0,0
17/07/2013,SIHCUS/CMCO,GYNECOLOGIE ET OBSTETRIQUE - CMCO,0,0,0,0,0,0,0
16/07/2013,CCOM,CCOM Chirurgie,0,1,24,25,3,0,0
16/07/2013,CH Altkirch,Upatou,1,2,39,42,0,2,2
16/07/2013,CH de Colmar (CMC Le Parc),SAU Le Parc,8,0,45,53,14,0,0
16/07/2013,CH de Colmar (Louis Pasteur),SAU Pasteur,0,21,102,123,21,10,0
16/07/2013,CH de Guebwiller,UHTCD,0,3,45,48,2,2,4
16/07/2013,CH de Mulhouse ( Hasenrain),PEDIATRIE NEONATOLOGIE,5,0,21,26,1,2,0
16/07/2013,CH de Mulhouse (Emile Muller-Moenschberg,URGENCES,0,18,113,131,19,10,5
16/07/2013,CH de Saverne,S.A.U. (ADULTES),0,17,46,63,15,6,1
16/07/2013,CH de Saverne,PEDIATRIE,2,0,13,15,1,0,0
16/07/2013,CH de Sélestat,Acceuil des urgences,0,9,78,87,12,9,2
16/07/2013,CH de Thann,Urgences,0,10,42,52,2,2,5
16/07/2013,CH de Wissembourg,Urgences ,0,15,65,80,19,1,2
16/07/2013,CHU de Strasbourg (Hôp. Civil),Urgences Médico-Chirurgicales NHC,0,21,63,84,46,5,1
16/07/2013,CHU de Strasbourg(Hautepierre),Urgences Adulte HTP,0,15,80,95,27,0,0
16/07/2013,CHU de Strasbourg(Hautepierre),Urgences chirurgicales pédiatriques,2,0,31,33,5,5,0
16/07/2013,CHU de Strasbourg(Hautepierre),Urgences chirurgicales pédiatriques,12,0,39,51,6,7,0
16/07/2013,CHU de Strasbourg(Hautepierre),Gynéco-Obstétrique (HTP),0,0,22,22,8,0,0
16/07/2013,Clinique des 3 Frontières,UPATOU (Structure des urgences),1,6,39,46,10,0,1
16/07/2013,Clinique des Diaconesses,SOS Main,0,3,22,25,13,0,0
16/07/2013,Clinique Ste Odile (Strasbourg,UPATOU,0,4,74,78,0,7,0
16/07/2013,CMCO,GYNECO-OBSTETRIQUE,0,0,0,0,0,0,0
16/07/2013,SIHCUS/CMCO,GYNECOLOGIE ET OBSTETRIQUE - CMCO,0,0,0,0,0,0,0
15/07/2013,CCOM,CCOM Chirurgie,0,1,27,28,0,0,0
15/07/2013,CH Altkirch,Upatou,0,7,44,51,6,3,5
15/07/2013,CH de Colmar (CMC Le Parc),SAU Le Parc,8,0,38,46,9,1,1
15/07/2013,CH de Colmar (Louis Pasteur),SAU Pasteur,0,28,121,149,20,11,0
15/07/2013,CH de Guebwiller,UHTCD,1,8,51,60,2,1,4
15/07/2013,CH de Mulhouse ( Hasenrain),PEDIATRIE NEONATOLOGIE,7,0,29,36,4,3,0
15/07/2013,CH de Mulhouse (Emile Muller-Moenschberg,URGENCES,1,24,137,162,14,15,3
15/07/2013,CH de Saverne,S.A.U. (ADULTES),0,9,48,57,10,1,0
15/07/2013,CH de Saverne,PEDIATRIE,2,0,14,16,2,0,0
15/07/2013,CH de Sélestat,Acceuil des urgences,2,10,85,97,18,4,0
15/07/2013,CH de Thann,Urgences,0,10,50,60,6,2,2
15/07/2013,CH de Wissembourg,Urgences ,1,10,78,89,16,0,2
15/07/2013,CHU de Strasbourg (Hôp. Civil),Urgences Médico-Chirurgicales NHC,0,27,74,101,59,10,2
15/07/2013,CHU de Strasbourg(Hautepierre),Urgences chirurgicales pédiatriques,10,0,49,59,5,3,0
15/07/2013,CHU de Strasbourg(Hautepierre),Gynéco-Obstétrique (HTP),0,0,31,31,11,0,0
15/07/2013,CHU de Strasbourg(Hautepierre),Urgences Adulte HTP,0,16,106,122,34,0,1
15/07/2013,CHU de Strasbourg(Hautepierre),Urgences chirurgicales pédiatriques,2,0,52,54,5,5,0
15/07/2013,Clinique des 3 Frontières,UPATOU (Structure des urgences),0,8,42,50,4,0,1
15/07/2013,Clinique des Diaconesses,SOS Main,0,4,35,39,14,0,0
15/07/2013,Clinique Ste Odile (Strasbourg,UPATOU,1,9,74,84,1,5,2
15/07/2013,CMCO,GYNECO-OBSTETRIQUE,0,0,0,0,0,0,0
15/07/2013,SIHCUS/CMCO,GYNECOLOGIE ET OBSTETRIQUE - CMCO,0,0,0,0,0,0,0
14/07/2013,CCOM,CCOM Chirurgie,0,1,24,25,4,0,0
14/07/2013,CH Altkirch,Upatou,0,4,42,46,2,1,0
14/07/2013,CH de Colmar (CMC Le Parc),SAU Le Parc,6,0,59,65,9,0,1
14/07/2013,CH de Colmar (Louis Pasteur),SAU Pasteur,0,18,125,143,32,8,0
14/07/2013,CH de Guebwiller,UHTCD,1,9,55,65,1,0,4
14/07/2013,CH de Mulhouse ( Hasenrain),PEDIATRIE NEONATOLOGIE,11,0,39,50,3,0,0
14/07/2013,CH de Mulhouse (Emile Muller-Moenschberg,URGENCES,3,20,117,140,10,9,2
14/07/2013,CH de Saverne,S.A.U. (ADULTES),0,4,54,58,5,3,1
14/07/2013,CH de Saverne,PEDIATRIE,2,0,23,25,3,0,0
14/07/2013,CH de Sélestat,Acceuil des urgences,0,5,102,107,12,7,0
14/07/2013,CH de Thann,Urgences,0,3,53,56,1,0,1
14/07/2013,CHU de Strasbourg (Hôp. Civil),Urgences Médico-Chirurgicales NHC,0,16,85,101,36,3,0
14/07/2013,CHU de Strasbourg(Hautepierre),Urgences chirurgicales pédiatriques,2,0,37,39,4,3,0
14/07/2013,CHU de Strasbourg(Hautepierre),Urgences Adulte HTP,0,11,73,84,35,0,0
14/07/2013,CHU de Strasbourg(Hautepierre),Urgences chirurgicales pédiatriques,13,0,44,57,12,12,0
14/07/2013,CHU de Strasbourg(Hautepierre),Gynéco-Obstétrique (HTP),0,0,27,27,10,0,0
14/07/2013,Clinique des 3 Frontières,UPATOU (Structure des urgences),0,2,58,60,4,0,1
14/07/2013,Clinique Ste Odile (Strasbourg,UPATOU,1,1,86,88,0,4,2
14/07/2013,CMCO,GYNECO-OBSTETRIQUE,0,0,0,0,0,0,0
14/07/2013,SIHCUS/CMCO,GYNECOLOGIE ET OBSTETRIQUE - CMCO,0,0,0,0,0,0,0
13/07/2013,CCOM,CCOM Chirurgie,0,4,23,27,7,0,0
13/07/2013,CH Altkirch,Upatou,0,9,38,47,7,3,2
13/07/2013,CH de Colmar (CMC Le Parc),SAU Le Parc,11,0,4,15,9,0,0
13/07/2013,CH de Colmar (Louis Pasteur),SAU Pasteur,0,12,125,137,4,30,4
13/07/2013,CH de Guebwiller,UHTCD,0,2,46,48,1,2,6
13/07/2013,CH de Mulhouse ( Hasenrain),PEDIATRIE NEONATOLOGIE,12,0,26,38,2,3,0
